,Name,Similarity-child-91,Similarity-child-92,Similarity-child-93,Similarity-child-94,Similarity-child-95,Similarity-child-96,Similarity-child-97,Similarity-child-98,Similarity-child-99,Similarity-child-00,Similarity-child-02,Similarity-child-03,Similarity-child-04,Similarity-child-05,Similarity-child-06,Similarity-child-07,Similarity-child-08,Similarity-child-09,Similarity-child-10,Similarity-child-11,Similarity-child-12,Similarity-child-13,Similarity-female-91,Similarity-female-92,Similarity-female-93,Similarity-female-94,Similarity-female-95,Similarity-female-96,Similarity-female-97,Similarity-female-98,Similarity-female-99,Similarity-female-00,Similarity-female-02,Similarity-female-03,Similarity-female-04,Similarity-female-05,Similarity-female-06,Similarity-female-07,Similarity-female-08,Similarity-female-09,Similarity-female-10,Similarity-female-11,Similarity-female-12,Similarity-female-13,Similarity-male-91,Similarity-male-92,Similarity-male-93,Similarity-male-94,Similarity-male-95,Similarity-male-96,Similarity-male-97,Similarity-male-98,Similarity-male-99,Similarity-male-00,Similarity-male-02,Similarity-male-03,Similarity-male-04,Similarity-male-05,Similarity-male-06,Similarity-male-07,Similarity-male-08,Similarity-male-09,Similarity-male-10,Similarity-male-11,Similarity-male-12,Age_Range
43,m1991.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.98104858398438,99.9334716796875,99.99569702148438,99.98641204833984,99.99036407470703,99.87222290039062,99.99664306640625,99.94170379638672,99.96995544433594,99.93559265136719,99.94317626953125,99.95820617675781,99.85689544677734,99.51667022705078,99.6444091796875,99.67884063720703,99.43245697021484,99.80204772949219,97.8050308227539,97.36909484863281,95.64924621582031,"{u'High': 55, u'Low': 37}"
44,m1992.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98104858398438,100.0,99.98687744140625,99.99549102783203,99.99889373779297,99.94808197021484,99.89219665527344,99.99600982666016,99.91888427734375,99.27256774902344,98.8671646118164,99.97474670410156,99.91488647460938,99.90760803222656,99.78693389892578,99.7626953125,99.65379333496094,98.94570922851562,99.58554077148438,97.27336120605469,89.68291473388672,91.78702545166016,"{u'High': 50, u'Low': 34}"
45,m1993.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9334716796875,99.98687744140625,100.0,99.996826171875,99.99249267578125,99.99799346923828,99.99665832519531,99.99507904052734,99.72085571289062,99.8470458984375,99.81261444091797,99.99358367919922,99.93423461914062,99.89993286132812,99.8438491821289,98.9293212890625,99.42694854736328,99.30168151855469,98.26026916503906,86.70318603515625,,87.56429290771484,"{u'High': 49, u'Low': 33}"
46,m1994.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99569702148438,99.99549102783203,99.996826171875,100.0,99.98370361328125,99.98606872558594,99.99219512939453,99.99909973144531,99.96099853515625,99.97550964355469,99.9522933959961,99.98405456542969,99.92015838623047,99.97219848632812,99.916748046875,99.74366760253906,99.63814544677734,99.71832275390625,99.55184173583984,97.08014678955078,96.43141174316406,97.17547607421875,"{u'High': 54, u'Low': 36}"
47,m1995.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98641204833984,99.99889373779297,99.99249267578125,99.98370361328125,100.0,99.99724578857422,99.9852523803711,99.99641418457031,99.9833984375,99.9395751953125,99.80975341796875,99.99506378173828,99.98619842529297,99.9799575805664,99.98304748535156,99.95820617675781,99.68685150146484,99.6972885131836,99.80644226074219,98.47254180908203,95.54901123046875,98.69427490234375,"{u'High': 48, u'Low': 32}"
48,m1996.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99036407470703,99.94808197021484,99.99799346923828,99.98606872558594,99.99724578857422,100.0,99.99834442138672,99.99793243408203,99.812744140625,99.97091674804688,99.96437072753906,99.99230194091797,99.99679565429688,99.85456085205078,99.86908721923828,99.58528137207031,99.34634399414062,99.82904052734375,99.760498046875,99.05393981933594,98.50763702392578,99.06253814697266,"{u'High': 54, u'Low': 36}"
49,m1997.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.87222290039062,99.89219665527344,99.99665832519531,99.99219512939453,99.9852523803711,99.99834442138672,100.0,99.99545288085938,99.93343353271484,99.87898254394531,99.95215606689453,99.99425506591797,99.98350524902344,99.97801208496094,99.92282104492188,99.38851928710938,99.94841003417969,99.90990447998047,99.90486907958984,99.69598388671875,99.49581909179688,99.61808013916016,"{u'High': 65, u'Low': 47}"
50,m1998.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99664306640625,99.99600982666016,99.99507904052734,99.99909973144531,99.99641418457031,99.99793243408203,99.99545288085938,100.0,99.95711517333984,99.98017883300781,99.97158813476562,99.99833679199219,99.99861145019531,99.98564910888672,99.97454833984375,99.88985443115234,99.65143585205078,99.89710235595703,99.91075897216797,99.5517578125,99.19982147216797,99.29113006591797,"{u'High': 62, u'Low': 44}"
51,m1999.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.94170379638672,99.91888427734375,99.72085571289062,99.96099853515625,99.9833984375,99.812744140625,99.93343353271484,99.95711517333984,100.0,99.99827575683594,99.97561645507812,99.94017791748047,99.8902587890625,99.88111114501953,99.301513671875,99.95044708251953,99.97205352783203,99.9932861328125,99.98583984375,99.87303924560547,99.77897644042969,99.83397674560547,"{u'High': 69, u'Low': 51}"
52,m2000.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.96995544433594,99.27256774902344,99.8470458984375,99.97550964355469,99.9395751953125,99.97091674804688,99.87898254394531,99.98017883300781,99.99827575683594,100.0,99.9982681274414,99.9637222290039,99.9556884765625,99.7580795288086,99.4464111328125,99.8519515991211,99.77021789550781,99.98342895507812,99.97669219970703,99.77713775634766,99.19514465332031,99.84703063964844,"{u'High': 69, u'Low': 51}"
53,m2001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.93559265136719,98.8671646118164,99.81261444091797,99.9522933959961,99.80975341796875,99.96437072753906,99.95215606689453,99.97158813476562,99.97561645507812,99.9982681274414,100.0,99.98046112060547,99.97953033447266,99.6609115600586,99.49581146240234,99.39696502685547,98.9522476196289,99.95475006103516,99.90521240234375,99.37798309326172,99.34442138671875,99.77276611328125,"{u'High': 67, u'Low': 49}"
54,m2003.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.94317626953125,99.97474670410156,99.99358367919922,99.98405456542969,99.99506378173828,99.99230194091797,99.99425506591797,99.99833679199219,99.94017791748047,99.9637222290039,99.98046112060547,100.0,99.99957275390625,99.9986572265625,99.99942016601562,99.85197448730469,99.6752700805664,99.93230438232422,99.86848449707031,99.82515716552734,98.80400085449219,99.85464477539062,"{u'High': 65, u'Low': 47}"
55,m2004.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.95820617675781,99.91488647460938,99.93423461914062,99.92015838623047,99.98619842529297,99.99679565429688,99.98350524902344,99.99861145019531,99.8902587890625,99.9556884765625,99.97953033447266,99.99957275390625,100.0,99.9898452758789,99.99080657958984,99.80988311767578,99.4593734741211,99.94535827636719,99.89738464355469,99.9630355834961,99.77320098876953,99.93466186523438,"{u'High': 67, u'Low': 49}"
56,m2005.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.85689544677734,99.90760803222656,99.89993286132812,99.97219848632812,99.9799575805664,99.85456085205078,99.97801208496094,99.98564910888672,99.88111114501953,99.7580795288086,99.6609115600586,99.9986572265625,99.9898452758789,100.0,99.99830627441406,99.89958190917969,99.71739959716797,99.86139678955078,99.83704376220703,99.55369567871094,99.090087890625,99.64176177978516,"{u'High': 51, u'Low': 35}"
57,m2006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.51667022705078,99.78693389892578,99.8438491821289,99.916748046875,99.98304748535156,99.86908721923828,99.92282104492188,99.97454833984375,99.301513671875,99.4464111328125,99.49581146240234,99.99942016601562,99.99080657958984,99.99830627441406,100.0,99.9018325805664,98.87229919433594,99.7667465209961,99.30158233642578,98.45519256591797,93.09117126464844,98.58316802978516,"{u'High': 69, u'Low': 51}"
58,m2007.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6444091796875,99.7626953125,98.9293212890625,99.74366760253906,99.95820617675781,99.58528137207031,99.38851928710938,99.88985443115234,99.95044708251953,99.8519515991211,99.39696502685547,99.85197448730469,99.80988311767578,99.89958190917969,99.9018325805664,100.0,99.98706817626953,99.97571563720703,99.985107421875,99.72074127197266,99.32350158691406,99.79562377929688,"{u'High': 68, u'Low': 50}"
59,m2008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.67884063720703,99.65379333496094,99.42694854736328,99.63814544677734,99.68685150146484,99.34634399414062,99.94841003417969,99.65143585205078,99.97205352783203,99.77021789550781,98.9522476196289,99.6752700805664,99.4593734741211,99.71739959716797,98.87229919433594,99.98706817626953,100.0,99.99503326416016,99.99693298339844,99.96833801269531,99.8411865234375,99.8523941040039,"{u'High': 68, u'Low': 50}"
60,m2009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.43245697021484,98.94570922851562,99.30168151855469,99.71832275390625,99.6972885131836,99.82904052734375,99.90990447998047,99.89710235595703,99.9932861328125,99.98342895507812,99.95475006103516,99.93230438232422,99.94535827636719,99.86139678955078,99.7667465209961,99.97571563720703,99.99503326416016,100.0,99.99991607666016,99.99365234375,99.99115753173828,99.99749755859375,"{u'High': 69, u'Low': 51}"
61,m2010.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.80204772949219,99.58554077148438,98.26026916503906,99.55184173583984,99.80644226074219,99.760498046875,99.90486907958984,99.91075897216797,99.98583984375,99.97669219970703,99.90521240234375,99.86848449707031,99.89738464355469,99.83704376220703,99.30158233642578,99.985107421875,99.99693298339844,99.99991607666016,100.0,99.99543762207031,99.99610900878906,99.99897003173828,"{u'High': 69, u'Low': 51}"
